# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-B" "-C" "-P" "--fracOverlap" "0.5" "-T" "8" "-s" "2" "-a" "all.gff" "-t" "CDS" "-g" "locus_tag" "-o" "PD_132_R9_S2_1_cds.txt" "PD_132_R9_S2_1.bam" 
Geneid	Chr	Start	End	Strand	Length	PD_132_R9_S2_1.bam
b1090	NC_000913.3	1147621	1148691	+	1071	3487
b1091	NC_000913.3	1148759	1149712	+	954	2632
b1092	NC_000913.3	1149728	1150657	+	930	2268
b1093	NC_000913.3	1150670	1151404	+	735	7099
b1094	NC_000913.3	1151615	1151851	+	237	15983
b1095	NC_000913.3	1151939	1153180	+	1242	7778
b1096	NC_000913.3	1153300	1154109	+	810	183
b1097	NC_000913.3	1154112	1155134	+	1023	461
b1098	NC_000913.3	1155124	1155765	+	642	591
b1099	NC_000913.3	1155762	1156766	+	1005	608
b1100	NC_000913.3	1156777	1157574	+	798	3488
b1101	NC_000913.3	1157869	1159302	+	1434	6909
b1102	NC_000913.3	1159362	1161551	-	2190	252
b1103	NC_000913.3	1161885	1162244	+	360	870
b1104	NC_000913.3	1162247	1162624	+	378	410
b1105	NC_000913.3	1162638	1163279	+	642	1456
b1106	NC_000913.3	1163260	1164084	+	825	357
b1107	NC_000913.3	1164095	1165120	+	1026	1195
b1108	NC_000913.3	1165143	1165685	+	543	769
b1109	NC_000913.3	1166085	1167389	+	1305	524
b1110	NC_000913.3	1167599	1168138	+	540	166
b1111	NC_000913.3	1168200	1168832	-	633	390
b1112	NC_000913.3	1169073	1169330	+	258	429
b1113	NC_000913.3	1169412	1170374	-	963	519
b1114	NC_000913.3	1170518	1173964	-	3447	2848
b1115	NC_000913.3	1174092	1175165	-	1074	17
b1116	NC_000913.3	1175427	1176626	+	1200	501
b1117	NC_000913.3	1176619	1177320	+	702	516
b1118	NC_000913.3	1177320	1178564	+	1245	2361
b1119	NC_000913.3	1178593	1179504	+	912	1982
b1120	NC_000913.3	1179520	1180359	+	840	662
b1121	NC_000913.3	1180479	1181267	-	789	10
b1122	NC_000913.3	1181264	1181725	-	462	9
b1123	NC_000913.3	1181783	1182829	-	1047	1637
b1124	NC_000913.3	1182826	1183620	-	795	470
b1125	NC_000913.3	1183617	1184444	-	828	396
b1126	NC_000913.3	1184458	1185594	-	1137	381
b1127	NC_000913.3	1185844	1187070	+	1227	1322
b1128	NC_000913.3	1187119	1188240	-	1122	4844
b1129	NC_000913.3	1188316	1189776	-	1461	1434
b1130	NC_000913.3	1189776	1190447	-	672	1732
b1131	NC_000913.3	1190616	1191986	-	1371	3890
b1132	NC_000913.3	1191990	1192631	-	642	2186
b1133	NC_000913.3	1192667	1193773	-	1107	2112
b1134	NC_000913.3	1193827	1194288	-	462	268
b1135	NC_000913.3	1194298	1194951	-	654	222
b1136	NC_000913.3	1195123	1196373	+	1251	14787
b1137	NC_000913.3	1196867	1197532	-	666	47
b1138	NC_000913.3	1197533	1198237	-	705	79
b1139	NC_000913.3	1198695	1199588	+	894	278
b1140	NC_000913.3	1199679	1200806	-	1128	21
b1141	NC_000913.3	1200787	1201032	-	246	10
b1142	NC_000913.3	1201069	1201380	-	312	27
b1143	NC_000913.3	1201497	1201838	+	342	45
b1144	NC_000913.3	1201776	1202084	-	309	18
b1145	NC_000913.3	1202259	1202933	-	675	238
b1146	NC_000913.3	1203024	1203224	+	201	11
b1147	NC_000913.3	1203268	1203825	+	558	9
b1148	NC_000913.3	1203822	1204160	+	339	11
b1149	NC_000913.3	1204170	1205537	+	1368	8
b4692	NC_000913.3	1204170	1204403	+	234	0
b4693	NC_000913.3	1204401	1205537	+	1137	0
b1150	NC_000913.3	1205549	1205731	+	183	6
b1151	NC_000913.3	1205731	1206204	+	474	11
b1152	NC_000913.3	1206131	1206922	+	792	20
b1153	NC_000913.3	1206913	1207497	+	585	4
b1154	NC_000913.3	1207501	1208130	+	630	5
b1155	NC_000913.3	1208132	1208545	+	414	6
b1156	NC_000913.3	1208517	1209119	-	603	5
b1157	NC_000913.3	1209119	1209655	-	537	1
b1158	NC_000913.3	1209685	1210239	+	555	1
b1159	NC_000913.3	1210346	1211179	+	834	9
b4519	NC_000913.3	1211413	1211577	+	165	4
b1160	NC_000913.3	1211680	1212003	-	324	1
b4738	NC_000913.3	1212260	1212304	-	45	0
b4739	NC_000913.3	1212540	1212650	-	111	0
b1161	NC_000913.3	1212703	1213107	-	405	2
b1162	NC_000913.3	1213328	1214059	-	732	683
b1163	NC_000913.3	1214264	1215475	-	1212	293
b1164	NC_000913.3	1215789	1216025	+	237	36
b1165	NC_000913.3	1216068	1216340	+	273	13
b1166	NC_000913.3	1216369	1216635	+	267	15
b1167	NC_000913.3	1216748	1216996	+	249	8
b1168	NC_000913.3	1217328	1218851	+	1524	17
b4520	NC_000913.3	1218983	1219201	+	219	8
b4491	NC_000913.3	1219601	1222248	+	2648	111
b1171	NC_000913.3	1222305	1222634	-	330	53
b1172	NC_000913.3	1222644	1222988	-	345	3
b4593	NC_000913.3	1222990	1223163	-	174	0
b4594	NC_000913.3	1223264	1223449	+	186	2
b4521	NC_000913.3	1223564	1223907	+	344	75
b1174	NC_000913.3	1224279	1224545	-	267	457
b1175	NC_000913.3	1224549	1225361	-	813	2041
b1176	NC_000913.3	1225385	1226080	-	696	1404
b1177	NC_000913.3	1226600	1226968	+	369	293
b1178	NC_000913.3	1227071	1227472	-	402	207
b1179	NC_000913.3	1227681	1228007	+	327	202
b1180	NC_000913.3	1228079	1228738	+	660	531
b1181	NC_000913.3	1228815	1229276	+	462	749
b1182	NC_000913.3	1229483	1230394	-	912	61
b1183	NC_000913.3	1230767	1231186	+	420	72
b1184	NC_000913.3	1231186	1232454	+	1269	128
b1185	NC_000913.3	1232500	1233030	-	531	584
b1186	NC_000913.3	1233176	1234717	-	1542	1014
b1187	NC_000913.3	1234938	1235657	+	720	832
b1188	NC_000913.3	1235709	1237241	-	1533	5849
b1189	NC_000913.3	1237571	1238869	+	1299	8753
b1190	NC_000913.3	1238879	1239949	+	1071	3802
b4740	NC_000913.3	1240260	1240463	+	204	29
b1191	NC_000913.3	1240335	1242071	-	1737	453
b1192	NC_000913.3	1242166	1243080	-	915	242
b1193	NC_000913.3	1243180	1243791	+	612	236
b1194	NC_000913.3	1243793	1244527	-	735	22
b1195	NC_000913.3	1244728	1244982	+	255	309
b1196	NC_000913.3	1245160	1245600	+	441	29
b1197	NC_000913.3	1245679	1247376	-	1698	2321
b1198	NC_000913.3	1247696	1249114	-	1419	754
b1199	NC_000913.3	1249125	1249757	-	633	233
b1200	NC_000913.3	1249768	1250838	-	1071	306
b1201	NC_000913.3	1251066	1252985	+	1920	189
b1202	NC_000913.3	1253085	1255952	-	2868	428
b1203	NC_000913.3	1256721	1257812	-	1092	336
b1204	NC_000913.3	1257929	1258513	-	585	190
b1205	NC_000913.3	1258791	1259069	+	279	21227
b1206	NC_000913.3	1259124	1260803	-	1680	553
b1207	NC_000913.3	1260928	1261875	-	948	8749
b1208	NC_000913.3	1262026	1262877	-	852	6713
b1209	NC_000913.3	1262877	1263500	-	624	632
b1210	NC_000913.3	1263714	1264970	+	1257	361
b1211	NC_000913.3	1265012	1266094	+	1083	639
b1212	NC_000913.3	1266094	1266927	+	834	238
b1213	NC_000913.3	1266924	1267316	+	393	207
b1214	NC_000913.3	1267320	1268129	+	810	1630
b1215	NC_000913.3	1268165	1269019	+	855	3259
b4419	NC_000913.3	1269168	1269275	-	108	3
b4421	NC_000913.3	1269703	1269810	-	108	1
b4423	NC_000913.3	1270238	1270345	-	108	7
b1216	NC_000913.3	1270749	1271849	-	1101	239
b1217	NC_000913.3	1272119	1272349	+	231	130
b1218	NC_000913.3	1272507	1273202	+	696	1772
b1219	NC_000913.3	1273246	1273599	-	354	928
b1220	NC_000913.3	1273784	1275178	+	1395	244
b1221	NC_000913.3	1275179	1275829	-	651	548
b1222	NC_000913.3	1275822	1277618	-	1797	667
b1223	NC_000913.3	1277957	1279348	+	1392	56
b1224	NC_000913.3	1279864	1283607	+	3744	263
b1225	NC_000913.3	1283604	1285142	+	1539	195
b1226	NC_000913.3	1285139	1285849	+	711	71
b1227	NC_000913.3	1285849	1286526	+	678	74
b1228	NC_000913.3	1286709	1286984	+	276	1
b1229	NC_000913.3	1287087	1287176	-	90	0
b1232	NC_000913.3	1287782	1288624	-	843	309
b1233	NC_000913.3	1288674	1289132	-	459	201
b1234	NC_000913.3	1289245	1290150	+	906	902
b1235	NC_000913.3	1290242	1291255	+	1014	1796
b1236	NC_000913.3	1291457	1292365	+	909	1180
b1237	NC_000913.3	1292509	1292922	-	414	2993
b1238	NC_000913.3	1293527	1294144	+	618	67
b4573	NC_000913.3	1294426	1295322	-	897	64
b1241	NC_000913.3	1295446	1298121	-	2676	26334
b1242	NC_000913.3	1298598	1299245	+	648	113
b4711	NC_000913.3	1299531	1300547	+	1017	0
b1243	NC_000913.3	1301182	1302813	+	1632	7458
b1244	NC_000913.3	1302899	1303819	+	921	1005
b1245	NC_000913.3	1303834	1304742	+	909	668
b1246	NC_000913.3	1304754	1305767	+	1014	743
b1247	NC_000913.3	1305764	1306768	+	1005	794
b1248	NC_000913.3	1306821	1307150	-	330	337
b1249	NC_000913.3	1307185	1308645	-	1461	881
b4595	NC_000913.3	1308788	1308961	+	174	295
b1250	NC_000913.3	1309016	1310269	-	1254	121
b1251	NC_000913.3	1310569	1310865	-	297	278
b1252	NC_000913.3	1311089	1311808	+	720	642
b1253	NC_000913.3	1311848	1312246	-	399	285
b1254	NC_000913.3	1312351	1312890	-	540	848
b1255	NC_000913.3	1312920	1313663	-	744	768
b1256	NC_000913.3	1314020	1314658	+	639	189
b1257	NC_000913.3	1314718	1315224	-	507	80
b1258	NC_000913.3	1315270	1315770	-	501	50
b1259	NC_000913.3	1315856	1316035	-	180	1361
b1260	NC_000913.3	1316416	1317222	-	807	5845
b1261	NC_000913.3	1317222	1318415	-	1194	6831
b1262	NC_000913.3	1318427	1319788	-	1362	11556
b1263	NC_000913.3	1319789	1321384	-	1596	14603
b1264	NC_000913.3	1321384	1322946	-	1563	6982
b1265	NC_000913.3	1323038	1323082	-	45	0
b1266	NC_000913.3	1323220	1324101	+	882	889
b1267	NC_000913.3	1324098	1324718	+	621	1147
b1268	NC_000913.3	1324746	1326641	+	1896	221
b1269	NC_000913.3	1326852	1327727	+	876	616
b1270	NC_000913.3	1327767	1328357	-	591	292
b1271	NC_000913.3	1328354	1329112	-	759	416
b1272	NC_000913.3	1329332	1330381	+	1050	404
b1273	NC_000913.3	1330417	1330668	-	252	931
b1274	NC_000913.3	1331048	1333645	+	2598	6106
b1275	NC_000913.3	1333855	1334829	+	975	732
b4522	NC_000913.3	1335124	1335288	+	165	71
b4523	NC_000913.3	1335291	1335458	+	168	42
b4741	NC_000913.3	1335572	1335667	+	96	3
b1276	NC_000913.3	1335831	1338506	+	2676	11003
b1277	NC_000913.3	1338570	1339160	-	591	303
b1278	NC_000913.3	1339330	1340094	+	765	662
b1279	NC_000913.3	1340243	1340551	+	309	1836
b1280	NC_000913.3	1340558	1341727	+	1170	1279
b1281	NC_000913.3	1341921	1342658	+	738	775
b1282	NC_000913.3	1342658	1342984	+	327	109
b1283	NC_000913.3	1343110	1343328	-	219	3994
b1284	NC_000913.3	1343597	1344346	-	750	165
b4596	NC_000913.3	1344436	1344609	-	174	76
b1285	NC_000913.3	1344757	1346742	-	1986	955
b4672	NC_000913.3	1346796	1346900	+	105	1
b1286	NC_000913.3	1346978	1348912	-	1935	9892
b1287	NC_000913.3	1348980	1350107	-	1128	4876
b1288	NC_000913.3	1350251	1351039	-	789	2839
b1289	NC_000913.3	1351407	1351760	-	354	139
b1290	NC_000913.3	1351828	1352634	-	807	273
b1291	NC_000913.3	1352636	1353628	-	993	827
b1292	NC_000913.3	1353628	1354518	-	891	386
b1293	NC_000913.3	1354505	1355470	-	966	487
b1294	NC_000913.3	1355467	1357110	-	1644	883
b1295	NC_000913.3	1357423	1357668	-	246	63
b1296	NC_000913.3	1357802	1359187	-	1386	325
b4742	NC_000913.3	1359177	1359341	-	165	13
b1297	NC_000913.3	1359490	1360908	-	1419	311
b1298	NC_000913.3	1361120	1361884	+	765	121
b1299	NC_000913.3	1361911	1362468	+	558	178
b1300	NC_000913.3	1362743	1364230	+	1488	70
b1301	NC_000913.3	1364232	1365512	+	1281	58
b1302	NC_000913.3	1365550	1366815	+	1266	65
b1303	NC_000913.3	1366935	1367912	-	978	64
b1304	NC_000913.3	1368079	1368747	+	669	559
b1305	NC_000913.3	1368801	1369025	+	225	91
b1306	NC_000913.3	1369025	1369384	+	360	230
b1307	NC_000913.3	1369393	1369614	+	222	109
b1308	NC_000913.3	1369689	1370003	+	315	1600
b1309	NC_000913.3	1370216	1371895	+	1680	1
b1310	NC_000913.3	1371909	1373201	+	1293	6
b1311	NC_000913.3	1373222	1374103	+	882	16
b1312	NC_000913.3	1374090	1374932	+	843	20
b1313	NC_000913.3	1374963	1376015	+	1053	39
b1314	NC_000913.3	1376034	1376822	+	789	38
b1315	NC_000913.3	1376832	1377887	+	1056	48
b1316	NC_000913.3	1377884	1380151	+	2268	89
b1317	NC_000913.3	1380148	1380807	+	660	7
b1318	NC_000913.3	1380821	1381789	+	969	8
b4524	NC_000913.3	1381789	1381902	+	114	0
b1319	NC_000913.3	1381947	1382852	+	906	4
b1320	NC_000913.3	1382963	1383961	-	999	20
b1321	NC_000913.3	1384117	1385514	+	1398	612
b1322	NC_000913.3	1385511	1386572	+	1062	280
b1323	NC_000913.3	1386720	1388261	+	1542	1115
b1324	NC_000913.3	1388305	1388811	-	507	3196
b1325	NC_000913.3	1388930	1389895	+	966	1468
b1326	NC_000913.3	1389870	1390598	-	729	1172
b4525	NC_000913.3	1390680	1390862	-	183	43
b4673	NC_000913.3	1390868	1390933	-	66	1
b1327	NC_000913.3	1390933	1391853	-	921	196
b1328	NC_000913.3	1391991	1392890	+	900	52
b1329	NC_000913.3	1393227	1394840	+	1614	582
b1330	NC_000913.3	1394891	1395922	-	1032	153
b1331	NC_000913.3	1396076	1397092	+	1017	8
b1332	NC_000913.3	1397365	1397622	+	258	1903
b1333	NC_000913.3	1397672	1398622	-	951	3112
b1334	NC_000913.3	1398774	1399526	-	753	3446
b1335	NC_000913.3	1399721	1400236	-	516	110
b1336	NC_000913.3	1400247	1401773	-	1527	59
b1337	NC_000913.3	1401810	1403255	-	1446	46
b1338	NC_000913.3	1403255	1404565	-	1311	35
b1339	NC_000913.3	1404741	1405649	+	909	134
b1340	NC_000913.3	1405979	1406542	+	564	260
b1341	NC_000913.3	1406563	1407795	-	1233	633
b1342	NC_000913.3	1408050	1409033	+	984	535
b4743	NC_000913.3	1409308	1409481	+	174	69
b1343	NC_000913.3	1409511	1410884	+	1374	340
b1344	NC_000913.3	1411013	1411948	-	936	330
b1345	NC_000913.3	1412000	1413235	-	1236	121
b1346	NC_000913.3	1413237	1413452	-	216	0
b1347	NC_000913.3	1413531	1413740	-	210	0
b1348	NC_000913.3	1413733	1413927	-	195	2
b1349	NC_000913.3	1413984	1414793	-	810	17
b1350	NC_000913.3	1414786	1417386	-	2601	30
b1351	NC_000913.3	1417488	1417763	-	276	0
b4526	NC_000913.3	1417838	1418008	-	171	1
b1352	NC_000913.3	1418008	1418229	-	222	4
b1353	NC_000913.3	1418671	1419159	+	489	1
b4527	NC_000913.3	1419156	1419311	-	156	2
b1355	NC_000913.3	1419322	1419456	-	135	4
b1356	NC_000913.3	1419765	1420241	-	477	258
b1357	NC_000913.3	1420365	1420661	+	297	13
b1358	NC_000913.3	1420684	1421106	+	423	17
b1359	NC_000913.3	1421119	1421976	+	858	30
b1360	NC_000913.3	1421983	1422729	+	747	13
b1361	NC_000913.3	1422752	1423312	+	561	44
b1362	NC_000913.3	1423345	1423644	+	300	9
b4528	NC_000913.3	1423400	1423585	+	186	0
b1363	NC_000913.3	1423782	1425239	+	1458	122
b1365	NC_000913.3	1425377	1425640	+	264	3
b1366	NC_000913.3	1425621	1425980	+	360	4
b1368	NC_000913.3	1426454	1427482	+	1029	28
b4570	NC_000913.3;NC_000913.3	1427389;1428796	1427598;1428984	+;+	399	26
b1370	NC_000913.3	1427746	1428726	-	981	122
b1372	NC_000913.3	1429049	1432411	+	3363	132
b1373	NC_000913.3	1432411	1432986	+	576	0
b1374	NC_000913.3	1433084	1433674	-	591	23
b1375	NC_000913.3	1433991	1434224	-	234	17
b4744	NC_000913.3	1434293	1434406	-	114	2
b4638	NC_000913.3	1434958	1435008	-	51	0
b1376	NC_000913.3	1435185	1435619	-	435	3171
b1377	NC_000913.3	1435760	1436893	-	1134	19
b1378	NC_000913.3	1437260	1440784	-	3525	13193
b4529	NC_000913.3	1441058	1441324	+	267	1167
b1379	NC_000913.3	1441321	1441743	-	423	601
b1380	NC_000913.3	1441854	1442843	-	990	0
b1381	NC_000913.3	1443051	1445690	+	2640	378
b1382	NC_000913.3	1445687	1445872	+	186	32
b1383	NC_000913.3	1445880	1446206	+	327	51
b1384	NC_000913.3	1446378	1447283	-	906	803
b1385	NC_000913.3	1447519	1449018	+	1500	907
b1386	NC_000913.3	1449076	1451349	-	2274	85
b1387	NC_000913.3	1451597	1453642	-	2046	60
b1388	NC_000913.3	1453927	1454856	+	930	240
b1389	NC_000913.3	1454868	1455155	+	288	29
b1390	NC_000913.3	1455164	1455910	+	747	62
b1391	NC_000913.3	1455925	1456422	+	498	44
b1392	NC_000913.3	1456430	1457500	+	1071	102
b1393	NC_000913.3	1457497	1458264	+	768	67
b1394	NC_000913.3	1458264	1459052	+	789	63
b1395	NC_000913.3	1459054	1460481	+	1428	135
b1396	NC_000913.3	1460471	1460893	+	423	66
b1397	NC_000913.3	1460893	1462098	+	1206	925
b1398	NC_000913.3	1462125	1463438	+	1314	760
b1399	NC_000913.3	1463539	1464489	+	951	561
b1400	NC_000913.3	1464471	1465061	+	591	320
b4674	NC_000913.3	1465165	1465230	-	66	0
b4492	NC_000913.3;NC_000913.3;NC_000913.3	1465392;1469246;1470519	1467909;1469295;1474013	+;+;+	6063	951
b1402	NC_000913.3	1467921	1468826	-	906	476
b1403	NC_000913.3	1468784	1469149	-	366	348
b1404	NC_000913.3	1469358	1470509	+	1152	13
b1406	NC_000913.3	1474221	1475081	+	861	668
b1407	NC_000913.3	1475144	1477450	+	2307	19
b1408	NC_000913.3	1477621	1478226	+	606	4
b1409	NC_000913.3	1478226	1479122	+	897	0
b1410	NC_000913.3	1479138	1480895	+	1758	156
b1411	NC_000913.3	1480909	1482201	+	1293	251
b1412	NC_000913.3	1482255	1482860	-	606	158
b1413	NC_000913.3	1483061	1486963	+	3903	2592
b1414	NC_000913.3	1487235	1488035	+	801	496
b1415	NC_000913.3	1488232	1489671	+	1440	10735
b4493	NC_000913.3	1489713	1490713	-	1001	6938
b1418	NC_000913.3	1490902	1491432	+	531	277
b1419	NC_000913.3	1491677	1491850	+	174	434
b4428	NC_000913.3	1491922	1492071	-	150	259
b1420	NC_000913.3	1491962	1492129	-	168	780
b1421	NC_000913.3	1492470	1494110	+	1641	203
b1422	NC_000913.3	1494148	1495071	-	924	1697
b1423	NC_000913.3	1495288	1496631	+	1344	4720
b1424	NC_000913.3	1496856	1498511	+	1656	1065
b1426	NC_000913.3	1498651	1498875	+	225	2694
b1427	NC_000913.3	1498938	1499477	+	540	138
b1428	NC_000913.3	1499469	1500449	-	981	779
b1429	NC_000913.3	1500573	1501565	+	993	492
b1430	NC_000913.3	1501562	1502155	+	594	403
b1431	NC_000913.3	1502457	1503125	+	669	347
b1432	NC_000913.3	1503717	1504865	+	1149	450
b1433	NC_000913.3	1504905	1506080	-	1176	57
b1434	NC_000913.3	1506172	1506708	+	537	59
b1435	NC_000913.3	1506781	1508742	+	1962	459
b1436	NC_000913.3	1508834	1509064	-	231	23
b4532	NC_000913.3	1509286	1509462	+	177	51
b1438	NC_000913.3	1509508	1509924	+	417	82
b1439	NC_000913.3	1510003	1511409	+	1407	228
b1440	NC_000913.3	1511654	1512799	+	1146	2901
b1441	NC_000913.3	1512817	1513830	+	1014	589
b1442	NC_000913.3	1513831	1514772	+	942	597
b1443	NC_000913.3	1514762	1515556	+	795	560
b1444	NC_000913.3	1515578	1517002	+	1425	1034
b4598	NC_000913.3	1517099	1517194	-	96	34
b1445	NC_000913.3	1517389	1517562	+	174	64
b1446	NC_000913.3	1517648	1517881	+	234	691
b1447	NC_000913.3	1517882	1518331	-	450	242
b1448	NC_000913.3	1518328	1518846	-	519	260
b1449	NC_000913.3	1519027	1520064	+	1038	790
b1450	NC_000913.3	1520262	1520927	+	666	147
b1451	NC_000913.3	1520963	1523065	-	2103	455
b1452	NC_000913.3	1523307	1524368	+	1062	1235
b1453	NC_000913.3	1524481	1525980	-	1500	139
b1454	NC_000913.3	1526247	1526864	+	618	553
b1455	NC_000913.3	1526940	1527152	+	213	1
b1456	NC_000913.3	1527890	1529938	+	2049	72
b1457	NC_000913.3	1529922	1530404	+	483	9
b4745	NC_000913.3	1530319	1530504	-	186	0
b1459	NC_000913.3	1530586	1531639	+	1054	10
b1460	NC_000913.3	1531816	1532952	+	1137	5
b1461	NC_000913.3	1533052	1533285	+	234	255
b1462	NC_000913.3	1533282	1533851	-	570	249
b1463	NC_000913.3	1534024	1534869	+	846	256
b1464	NC_000913.3	1534965	1535858	-	894	391
b1465	NC_000913.3	1535937	1536617	-	681	171
b1466	NC_000913.3	1536614	1537309	-	696	90
b1467	NC_000913.3	1537309	1538853	-	1545	183
b1468	NC_000913.3	1538850	1542590	-	3741	862
b1469	NC_000913.3	1542672	1544060	-	1389	235
b1470	NC_000913.3	1544384	1544719	-	336	2
b1471	NC_000913.3	1544758	1545714	-	957	6
b1472	NC_000913.3	1545738	1546028	-	291	10
b1473	NC_000913.3	1546288	1547169	-	882	0
b1474	NC_000913.3	1547401	1550448	+	3048	255
b1475	NC_000913.3	1550461	1551345	+	885	36
b1476	NC_000913.3	1551338	1551991	+	654	195
b1477	NC_000913.3	1552398	1552682	-	285	384
b1478	NC_000913.3	1552828	1553838	-	1011	3708
b1479	NC_000913.3	1553972	1555669	-	1698	2871
b1480	NC_000913.3	1555826	1555963	-	138	31883
b1481	NC_000913.3	1556065	1556280	-	216	15
b1482	NC_000913.3	1556625	1557056	+	432	5490
b1483	NC_000913.3	1557112	1558038	-	927	109
b1484	NC_000913.3	1558031	1559017	-	987	262
b1485	NC_000913.3	1559014	1559910	-	897	361
b1486	NC_000913.3	1559907	1560929	-	1023	182
b1487	NC_000913.3	1560931	1562481	-	1551	327
b1488	NC_000913.3	1562495	1563076	-	582	271
b1489	NC_000913.3	1563334	1565733	-	2400	771
b1490	NC_000913.3	1565758	1567140	-	1383	1728
b4746	NC_000913.3	1567178	1567219	-	42	0
b1491	NC_000913.3	1567504	1568823	-	1320	291
b1492	NC_000913.3	1568954	1570489	-	1536	3165
b1493	NC_000913.3	1570645	1572045	-	1401	2942
b1494	NC_000913.3	1572407	1575202	-	2796	63
b1495	NC_000913.3	1575247	1577619	-	2373	17
b1496	NC_000913.3	1577657	1579342	-	1686	1
b4747	NC_000913.3	1579545	1579667	+	123	0
b1497	NC_000913.3	1579633	1580790	-	1158	6
b1498	NC_000913.3	1580842	1582524	-	1683	19
b1499	NC_000913.3	1582926	1583687	-	762	3
b1500	NC_000913.3	1583762	1583959	-	198	0
b1501	NC_000913.3	1584207	1586486	-	2280	79
b1502	NC_000913.3	1586820	1587734	-	915	5
b1503	NC_000913.3	1587793	1588296	-	504	0
b1504	NC_000913.3	1588309	1588839	-	531	1
b1505	NC_000913.3	1588853	1590001	-	1149	4
b1506	NC_000913.3	1590334	1590536	-	203	5
b1507	NC_000913.3	1590854	1592176	-	1323	186
b1508	NC_000913.3	1592176	1592442	-	267	61
b4696	NC_000913.3	1592665	1598086	-	5422	373
b1511	NC_000913.3	1598617	1600209	-	1593	715
b1512	NC_000913.3	1600288	1601241	-	954	316
b1513	NC_000913.3	1601490	1603025	+	1536	835
b1514	NC_000913.3	1603019	1604047	+	1029	355
b1515	NC_000913.3	1604047	1605039	+	993	79
b1516	NC_000913.3	1605051	1606073	+	1023	298
b1517	NC_000913.3	1606100	1606975	+	876	459
b1518	NC_000913.3	1606999	1607289	+	291	234
b1519	NC_000913.3	1607346	1608104	+	759	1678
b1520	NC_000913.3	1608108	1609022	-	915	82
b1521	NC_000913.3	1609229	1610680	-	1452	383
b1522	NC_000913.3	1610907	1611854	-	948	388
b1523	NC_000913.3	1611966	1612325	-	360	149
b1524	NC_000913.3	1612325	1613251	-	927	447
b1525	NC_000913.3	1613315	1614703	-	1389	322
b1526	NC_000913.3	1614804	1615685	+	882	233
b1527	NC_000913.3	1615763	1616878	+	1116	7
b1528	NC_000913.3	1617028	1618218	+	1191	147
b1529	NC_000913.3	1618243	1618908	-	666	913
b1530	NC_000913.3	1619120	1619554	+	435	459
b1531	NC_000913.3	1619574	1619957	+	384	3013
b1532	NC_000913.3	1619989	1620207	+	219	1316
b1533	NC_000913.3	1620238	1621137	-	900	528
b1534	NC_000913.3	1621332	1622519	+	1188	184
b4599	NC_000913.3	1622646	1622741	+	96	620
b1535	NC_000913.3	1622960	1623850	-	891	512
b1536	NC_000913.3	1624105	1624497	-	393	143
b1537	NC_000913.3	1624773	1625291	+	519	164
b1538	NC_000913.3	1625335	1627380	-	2046	1645
b1539	NC_000913.3	1627517	1628263	+	747	1272
b1540	NC_000913.3	1628352	1629038	+	687	307
b1541	NC_000913.3	1629215	1629418	+	204	92
b1542	NC_000913.3	1629453	1630913	-	1461	77
b1543	NC_000913.3	1631002	1632285	-	1284	65
b4748	NC_000913.3	1632890	1633003	+	114	1
b1544	NC_000913.3	1633072	1633305	+	234	2
b1545	NC_000913.3	1633622	1634212	+	591	5
b1546	NC_000913.3	1634310	1634885	-	576	19
b1547	NC_000913.3	1634885	1635847	-	963	21
b1548	NC_000913.3	1635798	1636367	-	570	16
b4533	NC_000913.3	1636756	1636989	+	234	0
b1549	NC_000913.3	1637047	1637457	+	411	0
b1550	NC_000913.3	1637609	1637782	-	174	124
b1551	NC_000913.3	1637954	1638109	-	156	0
b4749	NC_000913.3	1638188	1638253	-	66	0
b4724	NC_000913.3	1638256	1638444	-	189	2
b1552	NC_000913.3	1638455	1638667	-	213	3
b1553	NC_000913.3	1639030	1639527	-	498	2
b4689	NC_000913.3	1639080	1639334	-	255	0
b1554	NC_000913.3	1639524	1640057	-	534	3
b1555	NC_000913.3	1640054	1640365	-	312	3
b1556	NC_000913.3	1640370	1640585	-	216	0
b1557	NC_000913.3	1641339	1641554	-	216	16
b1558	NC_000913.3	1641855	1642067	+	213	14
b4750	NC_000913.3	1642122	1642211	+	90	10
b1559	NC_000913.3	1642489	1643241	-	753	81
b1560	NC_000913.3	1643255	1644304	-	1050	7
b1561	NC_000913.3	1644651	1644902	-	252	28
b1562	NC_000913.3	1645119	1645274	-	156	512
b1563	NC_000913.3	1645346	1645633	-	288	686
b1564	NC_000913.3	1645633	1645872	-	240	498
b1565	NC_000913.3	1645897	1646202	+	306	5
b1566	NC_000913.3	1646405	1646737	+	333	8
b1567	NC_000913.3	1647174	1647323	-	150	0
b1568	NC_000913.3	1647346	1647636	-	291	2
b1569	NC_000913.3	1647620	1647850	-	231	3
b1570	NC_000913.3	1647934	1648341	+	408	495
b1571	NC_000913.3	1648508	1648663	+	156	7
b1572	NC_000913.3	1648665	1648793	+	129	2
b1573	NC_000913.3	1648823	1649041	+	219	7
b1575	NC_000913.3	1649609	1649797	+	189	2
b1576	NC_000913.3	1649794	1649985	+	192	1
b1577	NC_000913.3	1650078	1650998	+	921	6
b1578	NC_000913.3	1650881	1651537	+	657	3
b1579	NC_000913.3	1651512	1652708	+	1197	17
